id,catchment_point_id,date_time_medition,pulses,old_total,new_total,running_pulses,running_total,action
2854677,77,2026-05-01 04:00:00,22614,0,22614,14603.0,14603.0,CORRECT
2854893,77,2026-05-01 05:00:00,22717,0,22717,22614.0,22614.0,CORRECT
2855109,77,2026-05-01 06:00:00,22717,0,22717,22717.0,22717.0,CORRECT
2855325,77,2026-05-01 07:00:00,22838,0,22838,22717.0,22717.0,CORRECT
2855552,77,2026-05-01 08:00:00,22838,0,22838,22838.0,22838.0,CORRECT
2855759,77,2026-05-01 09:00:00,22933,0,22933,22838.0,22838.0,CORRECT
2855977,77,2026-05-01 10:00:00,22933,0,22933,22933.0,22933.0,CORRECT
2856199,77,2026-05-01 11:00:00,23066,0,23066,22933.0,22933.0,CORRECT
2856413,77,2026-05-01 12:00:00,23066,0,23066,23066.0,23066.0,CORRECT
2856636,77,2026-05-01 13:00:00,23136,0,23136,23066.0,23066.0,CORRECT
2856848,77,2026-05-01 14:00:00,23136,0,23136,23136.0,23136.0,CORRECT
2857067,77,2026-05-01 15:00:00,23233,0,23233,23136.0,23136.0,CORRECT
2857281,77,2026-05-01 16:00:00,23233,0,23233,23233.0,23233.0,CORRECT
2857497,77,2026-05-01 17:00:00,23345,0,23345,23233.0,23233.0,CORRECT
2857715,77,2026-05-01 18:00:00,23345,0,23345,23345.0,23345.0,CORRECT
2857930,77,2026-05-01 19:00:00,23464,0,23464,23345.0,23345.0,CORRECT
2858130,77,2026-05-01 20:00:00,23464,0,23464,23464.0,23464.0,CORRECT
2858372,77,2026-05-01 21:00:00,23531,0,23531,23464.0,23464.0,CORRECT
2858566,77,2026-05-01 22:00:00,23531,0,23531,23531.0,23531.0,CORRECT
2858804,77,2026-05-01 23:00:00,23625,0,23625,23531.0,23531.0,CORRECT
2859016,77,2026-05-02 00:00:00,23625,0,23625,23625.0,23625.0,CORRECT
2859232,77,2026-05-02 01:00:00,23740,0,23740,23625.0,23625.0,CORRECT
2859450,77,2026-05-02 02:00:00,23740,0,23740,23740.0,23740.0,CORRECT
2859663,77,2026-05-02 03:00:00,23845,0,23845,23740.0,23740.0,CORRECT
2859885,77,2026-05-02 04:00:00,23845,0,23845,23845.0,23845.0,CORRECT
2860095,77,2026-05-02 05:00:00,23962,0,23962,23845.0,23845.0,CORRECT
2860315,77,2026-05-02 06:00:00,23962,0,23962,23962.0,23962.0,CORRECT
2860541,77,2026-05-02 07:00:00,24081,0,24081,23962.0,23962.0,CORRECT
2860755,77,2026-05-02 08:00:00,24081,0,24081,24081.0,24081.0,CORRECT
2860967,77,2026-05-02 09:00:00,24170,0,24170,24081.0,24081.0,CORRECT
2861189,77,2026-05-02 10:00:00,24170,0,24170,24170.0,24170.0,CORRECT
2861409,77,2026-05-02 11:00:00,24259,0,24259,24170.0,24170.0,CORRECT
2861622,77,2026-05-02 12:00:00,24259,0,24259,24259.0,24259.0,CORRECT
2861839,77,2026-05-02 13:00:00,24356,0,24356,24259.0,24259.0,CORRECT
2862059,77,2026-05-02 14:00:00,24356,0,24356,24356.0,24356.0,CORRECT
2862280,77,2026-05-02 15:00:00,24438,0,24438,24356.0,24356.0,CORRECT
2862489,77,2026-05-02 16:00:00,24438,0,24438,24438.0,24438.0,CORRECT
2862709,77,2026-05-02 17:00:00,24517,0,24517,24438.0,24438.0,CORRECT
2862925,77,2026-05-02 18:00:00,24517,0,24517,24517.0,24517.0,CORRECT
2863143,77,2026-05-02 19:00:00,24590,0,24590,24517.0,24517.0,CORRECT
2863359,77,2026-05-02 20:00:00,24590,0,24590,24590.0,24590.0,CORRECT
2863578,77,2026-05-02 21:00:00,24702,0,24702,24590.0,24590.0,CORRECT
2863791,77,2026-05-02 22:00:00,24702,0,24702,24702.0,24702.0,CORRECT
2863988,77,2026-05-02 23:00:00,24788,0,24788,24702.0,24702.0,CORRECT
2864222,77,2026-05-03 00:00:00,24788,0,24788,24788.0,24788.0,CORRECT
2864439,77,2026-05-03 01:00:00,24917,0,24917,24788.0,24788.0,CORRECT
2864658,77,2026-05-03 02:00:00,24917,0,24917,24917.0,24917.0,CORRECT
2864862,77,2026-05-03 03:00:00,25035,0,25035,24917.0,24917.0,CORRECT
2865093,77,2026-05-03 04:00:00,25035,0,25035,25035.0,25035.0,CORRECT
2865314,77,2026-05-03 05:00:00,25160,0,25160,25035.0,25035.0,CORRECT
2865529,77,2026-05-03 06:00:00,25160,0,25160,25160.0,25160.0,CORRECT
2865743,77,2026-05-03 07:00:00,25268,0,25268,25160.0,25160.0,CORRECT
2865960,77,2026-05-03 08:00:00,25268,0,25268,25268.0,25268.0,CORRECT
2866179,77,2026-05-03 09:00:00,25379,0,25379,25268.0,25268.0,CORRECT
2866395,77,2026-05-03 10:00:00,25379,0,25379,25379.0,25379.0,CORRECT
2866608,77,2026-05-03 11:00:00,25504,0,25504,25379.0,25379.0,CORRECT
2866826,77,2026-05-03 12:00:00,25504,0,25504,25504.0,25504.0,CORRECT
2867050,77,2026-05-03 13:00:00,25613,0,25613,25504.0,25504.0,CORRECT
2867269,77,2026-05-03 14:00:00,25613,0,25613,25613.0,25613.0,CORRECT
2867483,77,2026-05-03 15:00:00,25707,0,25707,25613.0,25613.0,CORRECT
2867701,77,2026-05-03 16:00:00,25707,0,25707,25707.0,25707.0,CORRECT
2867915,77,2026-05-03 17:00:00,25787,0,25787,25707.0,25707.0,CORRECT
2868122,77,2026-05-03 18:00:00,25787,0,25787,25787.0,25787.0,CORRECT
2868353,77,2026-05-03 19:00:00,25881,0,25881,25787.0,25787.0,CORRECT
2868564,77,2026-05-03 20:00:00,25881,0,25881,25881.0,25881.0,CORRECT
2868785,77,2026-05-03 21:00:00,25982,0,25982,25881.0,25881.0,CORRECT
2868997,77,2026-05-03 22:00:00,25982,0,25982,25982.0,25982.0,CORRECT
2869219,77,2026-05-03 23:00:00,26048,0,26048,25982.0,25982.0,CORRECT
2869433,77,2026-05-04 00:00:00,26048,0,26048,26048.0,26048.0,CORRECT
2869646,77,2026-05-04 01:00:00,26153,0,26153,26048.0,26048.0,CORRECT
2869860,77,2026-05-04 02:00:00,26153,0,26153,26153.0,26153.0,CORRECT
2870079,77,2026-05-04 03:00:00,26288,0,26288,26153.0,26153.0,CORRECT
2870307,77,2026-05-04 04:00:00,26288,0,26288,26288.0,26288.0,CORRECT
2870521,77,2026-05-04 05:00:00,26421,0,26421,26288.0,26288.0,CORRECT
2870737,77,2026-05-04 06:00:00,26421,0,26421,26421.0,26421.0,CORRECT
2870950,77,2026-05-04 07:00:00,26547,0,26547,26421.0,26421.0,CORRECT
2871171,77,2026-05-04 08:00:00,26547,0,26547,26547.0,26547.0,CORRECT
2871387,77,2026-05-04 09:00:00,26632,0,26632,26547.0,26547.0,CORRECT
2871604,77,2026-05-04 10:00:00,26632,0,26632,26632.0,26632.0,CORRECT
2871823,77,2026-05-04 11:00:00,26745,0,26745,26632.0,26632.0,CORRECT
2872040,77,2026-05-04 12:00:00,26745,0,26745,26745.0,26745.0,CORRECT
2872257,77,2026-05-04 13:00:00,26872,0,26872,26745.0,26745.0,CORRECT
2872467,77,2026-05-04 14:00:00,26872,0,26872,26872.0,26872.0,CORRECT
2872685,77,2026-05-04 15:00:00,26993,0,26993,26872.0,26872.0,CORRECT
2872903,77,2026-05-04 16:00:00,26993,0,26993,26993.0,26993.0,CORRECT
2873118,77,2026-05-04 17:00:00,27112,0,27112,26993.0,26993.0,CORRECT
2873337,77,2026-05-04 18:00:00,27112,0,27112,27112.0,27112.0,CORRECT
2873555,77,2026-05-04 19:00:00,27192,0,27192,27112.0,27112.0,CORRECT
2873771,77,2026-05-04 20:00:00,27192,0,27192,27192.0,27192.0,CORRECT
2873987,77,2026-05-04 21:00:00,27312,0,27312,27192.0,27192.0,CORRECT
2874203,77,2026-05-04 22:00:00,27312,0,27312,27312.0,27312.0,CORRECT
2874420,77,2026-05-04 23:00:00,27434,0,27434,27312.0,27312.0,CORRECT
2874639,77,2026-05-05 00:00:00,27434,0,27434,27434.0,27434.0,CORRECT
2874855,77,2026-05-05 01:00:00,27560,0,27560,27434.0,27434.0,CORRECT
2875073,77,2026-05-05 02:00:00,27560,0,27560,27560.0,27560.0,CORRECT
2875290,77,2026-05-05 03:00:00,27687,0,27687,27560.0,27560.0,CORRECT
2875504,77,2026-05-05 04:00:00,27687,0,27687,27687.0,27687.0,CORRECT
2875724,77,2026-05-05 05:00:00,27804,0,27804,27687.0,27687.0,CORRECT
2875938,77,2026-05-05 06:00:00,27804,0,27804,27804.0,27804.0,CORRECT
2876156,77,2026-05-05 07:00:00,27915,0,27915,27804.0,27804.0,CORRECT
2876378,77,2026-05-05 08:00:00,27976,0,27976,27915.0,27915.0,CORRECT
2876593,77,2026-05-05 09:00:00,27976,0,27976,27976.0,27976.0,CORRECT
2876813,77,2026-05-05 10:00:00,28079,0,28079,27976.0,27976.0,CORRECT
2877029,77,2026-05-05 11:00:00,28079,0,28079,28079.0,28079.0,CORRECT
2877244,77,2026-05-05 12:00:00,28187,0,28187,28079.0,28079.0,CORRECT
2877464,77,2026-05-05 13:00:00,28187,0,28187,28187.0,28187.0,CORRECT
2877667,77,2026-05-05 14:00:00,28320,0,28320,28187.0,28187.0,CORRECT
2877903,77,2026-05-05 15:00:00,28320,0,28320,28320.0,28320.0,CORRECT
2878116,77,2026-05-05 16:00:00,28416,0,28416,28320.0,28320.0,CORRECT
2878326,77,2026-05-05 17:00:00,28416,0,28416,28416.0,28416.0,CORRECT
2878544,77,2026-05-05 18:00:00,28549,0,28549,28416.0,28416.0,CORRECT
2878756,77,2026-05-05 19:00:00,28549,0,28549,28549.0,28549.0,CORRECT
2878977,77,2026-05-05 20:00:00,28647,0,28647,28549.0,28549.0,CORRECT
2879200,77,2026-05-05 21:00:00,28647,0,28647,28647.0,28647.0,CORRECT
2879412,77,2026-05-05 22:00:00,28779,0,28779,28647.0,28647.0,CORRECT
2879630,77,2026-05-05 23:00:00,28779,0,28779,28779.0,28779.0,CORRECT
2879844,77,2026-05-06 00:00:00,28877,0,28877,28779.0,28779.0,CORRECT
2880063,77,2026-05-06 01:00:00,28877,0,28877,28877.0,28877.0,CORRECT
2880279,77,2026-05-06 02:00:00,29002,0,29002,28877.0,28877.0,CORRECT
2880497,77,2026-05-06 03:00:00,29002,0,29002,29002.0,29002.0,CORRECT
2880718,77,2026-05-06 04:00:00,29096,0,29096,29002.0,29002.0,CORRECT
2880934,77,2026-05-06 05:00:00,29096,0,29096,29096.0,29096.0,CORRECT
2881147,77,2026-05-06 06:00:00,29233,0,29233,29096.0,29096.0,CORRECT
2881366,77,2026-05-06 07:00:00,29233,0,29233,29233.0,29233.0,CORRECT
2881584,77,2026-05-06 08:00:00,29315,0,29315,29233.0,29233.0,CORRECT
2881802,77,2026-05-06 09:00:00,29315,0,29315,29315.0,29315.0,CORRECT
2882010,77,2026-05-06 10:00:00,29441,0,29441,29315.0,29315.0,CORRECT
2882232,77,2026-05-06 11:00:00,29441,0,29441,29441.0,29441.0,CORRECT
2882447,77,2026-05-06 12:00:00,29536,0,29536,29441.0,29441.0,CORRECT
2882667,77,2026-05-06 13:00:00,29536,0,29536,29536.0,29536.0,CORRECT
2882882,77,2026-05-06 14:00:00,29646,0,29646,29536.0,29536.0,CORRECT
2883099,77,2026-05-06 15:00:00,29646,0,29646,29646.0,29646.0,CORRECT
2883316,77,2026-05-06 16:00:00,29769,0,29769,29646.0,29646.0,CORRECT
2883539,77,2026-05-06 17:00:00,29769,0,29769,29769.0,29769.0,CORRECT
2883754,77,2026-05-06 18:00:00,29867,0,29867,29769.0,29769.0,CORRECT
2883970,77,2026-05-06 19:00:00,29867,0,29867,29867.0,29867.0,CORRECT
2884182,77,2026-05-06 20:00:00,29997,0,29997,29867.0,29867.0,CORRECT
2884403,77,2026-05-06 21:00:00,29997,0,29997,29997.0,29997.0,CORRECT
2884621,77,2026-05-06 22:00:00,30113,0,30113,29997.0,29997.0,CORRECT
2884838,77,2026-05-06 23:00:00,30113,0,30113,30113.0,30113.0,CORRECT
2885050,77,2026-05-07 00:00:00,30224,0,30224,30113.0,30113.0,CORRECT
2885267,77,2026-05-07 01:00:00,30224,0,30224,30224.0,30224.0,CORRECT
2885488,77,2026-05-07 02:00:00,30332,0,30332,30224.0,30224.0,CORRECT
2885705,77,2026-05-07 03:00:00,30332,0,30332,30332.0,30332.0,CORRECT
2885928,77,2026-05-07 04:00:00,30421,0,30421,30332.0,30332.0,CORRECT
2886143,77,2026-05-07 05:00:00,30421,0,30421,30421.0,30421.0,CORRECT
2886360,77,2026-05-07 06:00:00,30548,0,30548,30421.0,30421.0,CORRECT
2886571,77,2026-05-07 07:00:00,30548,0,30548,30548.0,30548.0,CORRECT
2886790,77,2026-05-07 08:00:00,30655,0,30655,30548.0,30548.0,CORRECT
2887010,77,2026-05-07 09:00:00,30655,0,30655,30655.0,30655.0,CORRECT
2887222,77,2026-05-07 10:00:00,30754,0,30754,30655.0,30655.0,CORRECT
2887436,77,2026-05-07 11:00:00,30754,0,30754,30754.0,30754.0,CORRECT
2887661,77,2026-05-07 12:00:00,30871,0,30871,30754.0,30754.0,CORRECT
2887887,77,2026-05-07 13:00:00,30871,0,30871,30871.0,30871.0,CORRECT
2888097,77,2026-05-07 14:00:00,30982,0,30982,30871.0,30871.0,CORRECT
2888313,77,2026-05-07 15:00:00,30982,0,30982,30982.0,30982.0,CORRECT
2888532,77,2026-05-07 16:00:00,31075,0,31075,30982.0,30982.0,CORRECT
2888749,77,2026-05-07 17:00:00,31075,0,31075,31075.0,31075.0,CORRECT
2888965,77,2026-05-07 18:00:00,31176,0,31176,31075.0,31075.0,CORRECT
2889183,77,2026-05-07 19:00:00,31176,0,31176,31176.0,31176.0,CORRECT
2889398,77,2026-05-07 20:00:00,31268,0,31268,31176.0,31176.0,CORRECT
2889666,77,2026-05-07 21:00:00,31268,0,31268,31268.0,31268.0,CORRECT
2889940,77,2026-05-07 22:00:00,31352,0,31352,31268.0,31268.0,CORRECT
2890215,77,2026-05-07 23:00:00,31352,0,31352,31352.0,31352.0,CORRECT
2890493,77,2026-05-08 00:00:00,31493,0,31493,31352.0,31352.0,CORRECT
2890771,77,2026-05-08 01:00:00,31493,0,31493,31493.0,31493.0,CORRECT
2891053,77,2026-05-08 02:00:00,31576,0,31576,31493.0,31493.0,CORRECT
2891325,77,2026-05-08 03:00:00,31576,0,31576,31576.0,31576.0,CORRECT
2891619,77,2026-05-08 04:00:00,31699,0,31699,31576.0,31576.0,CORRECT
2891882,77,2026-05-08 05:00:00,31699,0,31699,31699.0,31699.0,CORRECT
2892168,77,2026-05-08 06:00:00,31802,0,31802,31699.0,31699.0,CORRECT
2892434,77,2026-05-08 07:00:00,31802,0,31802,31802.0,31802.0,CORRECT
2892711,77,2026-05-08 08:00:00,31927,0,31927,31802.0,31802.0,CORRECT
2892986,77,2026-05-08 09:00:00,31927,0,31927,31927.0,31927.0,CORRECT
2893267,77,2026-05-08 10:00:00,32026,0,32026,31927.0,31927.0,CORRECT
2893545,77,2026-05-08 11:00:00,32026,0,32026,32026.0,32026.0,CORRECT
2893816,77,2026-05-08 12:00:00,32134,0,32134,32026.0,32026.0,CORRECT
2894094,77,2026-05-08 13:00:00,32134,0,32134,32134.0,32134.0,CORRECT
2894367,77,2026-05-08 14:00:00,32237,0,32237,32134.0,32134.0,CORRECT
2894651,77,2026-05-08 15:00:00,32237,0,32237,32237.0,32237.0,CORRECT
2894928,77,2026-05-08 16:00:00,32324,0,32324,32237.0,32237.0,CORRECT
2895210,77,2026-05-08 17:00:00,32324,0,32324,32324.0,32324.0,CORRECT
2895484,77,2026-05-08 18:00:00,32413,0,32413,32324.0,32324.0,CORRECT
2895749,77,2026-05-08 19:00:00,32413,0,32413,32413.0,32413.0,CORRECT
2896021,77,2026-05-08 20:00:00,32468,0,32468,32413.0,32413.0,CORRECT
2896314,77,2026-05-08 21:00:00,32468,0,32468,32468.0,32468.0,CORRECT
2896595,77,2026-05-08 22:00:00,32564,0,32564,32468.0,32468.0,CORRECT
2896868,77,2026-05-08 23:00:00,32564,0,32564,32564.0,32564.0,CORRECT
2897143,77,2026-05-09 00:00:00,32675,0,32675,32564.0,32564.0,CORRECT
2897417,77,2026-05-09 01:00:00,32675,0,32675,32675.0,32675.0,CORRECT
2897692,77,2026-05-09 02:00:00,32779,0,32779,32675.0,32675.0,CORRECT
2897973,77,2026-05-09 03:00:00,32779,0,32779,32779.0,32779.0,CORRECT
2898245,77,2026-05-09 04:00:00,32835,0,32835,32779.0,32779.0,CORRECT
2898528,77,2026-05-09 05:00:00,32835,0,32835,32835.0,32835.0,CORRECT
2898803,77,2026-05-09 06:00:00,32913,0,32913,32835.0,32835.0,CORRECT
2899082,77,2026-05-09 07:00:00,32913,0,32913,32913.0,32913.0,CORRECT
2899359,77,2026-05-09 08:00:00,33035,0,33035,32913.0,32913.0,CORRECT
2899638,77,2026-05-09 09:00:00,33035,0,33035,33035.0,33035.0,CORRECT
2899914,77,2026-05-09 10:00:00,33136,0,33136,33035.0,33035.0,CORRECT
2900188,77,2026-05-09 11:00:00,33136,0,33136,33136.0,33136.0,CORRECT
2900449,77,2026-05-09 12:00:00,33216,0,33216,33136.0,33136.0,CORRECT
2900734,77,2026-05-09 13:00:00,33216,0,33216,33216.0,33216.0,CORRECT
2901006,77,2026-05-09 14:00:00,33314,0,33314,33216.0,33216.0,CORRECT
2901297,77,2026-05-09 15:00:00,33314,0,33314,33314.0,33314.0,CORRECT
2901576,77,2026-05-09 16:00:00,33398,0,33398,33314.0,33314.0,CORRECT
2901853,77,2026-05-09 17:00:00,33398,0,33398,33398.0,33398.0,CORRECT
2902136,77,2026-05-09 18:00:00,33486,0,33486,33398.0,33398.0,CORRECT
2902410,77,2026-05-09 19:00:00,33486,0,33486,33486.0,33486.0,CORRECT
2902685,77,2026-05-09 20:00:00,33549,0,33549,33486.0,33486.0,CORRECT
2902958,77,2026-05-09 21:00:00,33549,0,33549,33549.0,33549.0,CORRECT
2903240,77,2026-05-09 22:00:00,33654,0,33654,33549.0,33549.0,CORRECT
2903518,77,2026-05-09 23:00:00,33654,0,33654,33654.0,33654.0,CORRECT
2903791,77,2026-05-10 00:00:00,33739,0,33739,33654.0,33654.0,CORRECT
2904065,77,2026-05-10 01:00:00,33739,0,33739,33739.0,33739.0,CORRECT
2904343,77,2026-05-10 02:00:00,33812,0,33812,33739.0,33739.0,CORRECT
2904603,77,2026-05-10 03:00:00,33812,0,33812,33812.0,33812.0,CORRECT
2904885,77,2026-05-10 04:00:00,33892,0,33892,33812.0,33812.0,CORRECT
2905159,77,2026-05-10 05:00:00,33892,0,33892,33892.0,33892.0,CORRECT
2905461,77,2026-05-10 06:00:00,33965,0,33965,33892.0,33892.0,CORRECT
2905712,77,2026-05-10 07:00:00,33965,0,33965,33965.0,33965.0,CORRECT
2906015,77,2026-05-10 08:00:00,34029,0,34029,33965.0,33965.0,CORRECT
2906284,77,2026-05-10 09:00:00,34029,0,34029,34029.0,34029.0,CORRECT
2906558,77,2026-05-10 10:00:00,34106,0,34106,34029.0,34029.0,CORRECT
2906831,77,2026-05-10 11:00:00,34106,0,34106,34106.0,34106.0,CORRECT
2907113,77,2026-05-10 12:00:00,34171,0,34171,34106.0,34106.0,CORRECT
2907394,77,2026-05-10 13:00:00,34171,0,34171,34171.0,34171.0,CORRECT
2907667,77,2026-05-10 14:00:00,34220,0,34220,34171.0,34171.0,CORRECT
2907943,77,2026-05-10 15:00:00,34220,0,34220,34220.0,34220.0,CORRECT
2908217,77,2026-05-10 16:00:00,34233,0,34233,34220.0,34220.0,CORRECT
2908497,77,2026-05-10 17:00:00,34233,0,34233,34233.0,34233.0,CORRECT
2908775,77,2026-05-10 18:00:00,34233,0,34233,34233.0,34233.0,CORRECT
2909048,77,2026-05-10 19:00:00,34233,0,34233,34233.0,34233.0,CORRECT
2909323,77,2026-05-10 20:00:00,34233,0,34233,34233.0,34233.0,CORRECT
2909590,77,2026-05-10 21:00:00,34233,0,34233,34233.0,34233.0,CORRECT
2909876,77,2026-05-10 22:00:00,34233,0,34233,34233.0,34233.0,CORRECT
2910165,77,2026-05-10 23:00:00,34233,0,34233,34233.0,34233.0,CORRECT
2910435,77,2026-05-11 00:00:00,34238,0,34238,34233.0,34233.0,CORRECT
2910719,77,2026-05-11 01:00:00,34238,0,34238,34238.0,34238.0,CORRECT
2910989,77,2026-05-11 02:00:00,34361,0,34361,34238.0,34238.0,CORRECT
2911269,77,2026-05-11 03:00:00,34361,0,34361,34361.0,34361.0,CORRECT
2911541,77,2026-05-11 04:00:00,34484,0,34484,34361.0,34361.0,CORRECT
2911824,77,2026-05-11 05:00:00,34484,0,34484,34484.0,34484.0,CORRECT
2912098,77,2026-05-11 06:00:00,34558,0,34558,34484.0,34484.0,CORRECT
2912376,77,2026-05-11 07:00:00,34558,0,34558,34558.0,34558.0,CORRECT
2912653,77,2026-05-11 08:00:00,34625,0,34625,34558.0,34558.0,CORRECT
2912931,77,2026-05-11 09:00:00,34625,0,34625,34625.0,34625.0,CORRECT
2913206,77,2026-05-11 10:00:00,34689,0,34689,34625.0,34625.0,CORRECT
2913482,77,2026-05-11 11:00:00,34689,0,34689,34689.0,34689.0,CORRECT
2913760,77,2026-05-11 12:00:00,34763,0,34763,34689.0,34689.0,CORRECT
2914040,77,2026-05-11 13:00:00,34763,0,34763,34763.0,34763.0,CORRECT
2914302,77,2026-05-11 14:00:00,34836,0,34836,34763.0,34763.0,CORRECT
2914596,77,2026-05-11 15:00:00,34836,0,34836,34836.0,34836.0,CORRECT
2914854,77,2026-05-11 16:00:00,34897,0,34897,34836.0,34836.0,CORRECT
2915147,77,2026-05-11 17:00:00,34897,0,34897,34897.0,34897.0,CORRECT
2915423,77,2026-05-11 18:00:00,34990,0,34990,34897.0,34897.0,CORRECT
2915698,77,2026-05-11 19:00:00,34990,0,34990,34990.0,34990.0,CORRECT
2915970,77,2026-05-11 20:00:00,35121,0,35121,34990.0,34990.0,CORRECT
2916247,77,2026-05-11 21:00:00,35121,0,35121,35121.0,35121.0,CORRECT
2916526,77,2026-05-11 22:00:00,35221,0,35221,35121.0,35121.0,CORRECT
2916803,77,2026-05-11 23:00:00,35221,0,35221,35221.0,35221.0,CORRECT
2917072,77,2026-05-12 00:00:00,35319,0,35319,35221.0,35221.0,CORRECT
2917351,77,2026-05-12 01:00:00,35319,0,35319,35319.0,35319.0,CORRECT
2917625,77,2026-05-12 02:00:00,35445,0,35445,35319.0,35319.0,CORRECT
2917909,77,2026-05-12 03:00:00,35445,0,35445,35445.0,35445.0,CORRECT
2918186,77,2026-05-12 04:00:00,35555,0,35555,35445.0,35445.0,CORRECT
2918456,77,2026-05-12 05:00:00,35555,0,35555,35555.0,35555.0,CORRECT
2918730,77,2026-05-12 06:00:00,35649,0,35649,35555.0,35555.0,CORRECT
2918995,77,2026-05-12 07:00:00,35649,0,35649,35649.0,35649.0,CORRECT
2919291,77,2026-05-12 08:00:00,35746,0,35746,35649.0,35649.0,CORRECT
2919556,77,2026-05-12 09:00:00,35746,0,35746,35746.0,35746.0,CORRECT
2919839,77,2026-05-12 10:00:00,35853,0,35853,35746.0,35746.0,CORRECT
2920111,77,2026-05-12 11:00:00,35853,0,35853,35853.0,35853.0,CORRECT
2920386,77,2026-05-12 12:00:00,35945,0,35945,35853.0,35853.0,CORRECT
2920669,77,2026-05-12 13:00:00,35945,0,35945,35945.0,35945.0,CORRECT
2920945,77,2026-05-12 14:00:00,36034,0,36034,35945.0,35945.0,CORRECT
2921217,77,2026-05-12 15:00:00,36034,0,36034,36034.0,36034.0,CORRECT
2921493,77,2026-05-12 16:00:00,36139,0,36139,36034.0,36034.0,CORRECT
2921764,77,2026-05-12 17:00:00,36139,0,36139,36139.0,36139.0,CORRECT
2922033,77,2026-05-12 18:00:00,36260,0,36260,36139.0,36139.0,CORRECT
2923304,77,2026-05-12 19:00:00,36260,0,36260,36260.0,36260.0,CORRECT
2923576,77,2026-05-12 20:00:00,36350,0,36350,36260.0,36260.0,CORRECT
2923850,77,2026-05-12 21:00:00,36350,0,36350,36350.0,36350.0,CORRECT
2924132,77,2026-05-12 22:00:00,36463,0,36463,36350.0,36350.0,CORRECT
2924385,77,2026-05-12 23:00:00,36463,0,36463,36463.0,36463.0,CORRECT
2924656,77,2026-05-13 00:00:00,36562,0,36562,36463.0,36463.0,CORRECT
2924919,77,2026-05-13 01:00:00,36562,0,36562,36562.0,36562.0,CORRECT
2925194,77,2026-05-13 02:00:00,36654,0,36654,36562.0,36562.0,CORRECT
2925459,77,2026-05-13 03:00:00,36654,0,36654,36654.0,36654.0,CORRECT
2925737,77,2026-05-13 04:00:00,36742,0,36742,36654.0,36654.0,CORRECT
2926009,77,2026-05-13 05:00:00,36742,0,36742,36742.0,36742.0,CORRECT
2926278,77,2026-05-13 06:00:00,36842,0,36842,36742.0,36742.0,CORRECT
2926549,77,2026-05-13 07:00:00,36842,0,36842,36842.0,36842.0,CORRECT
2926822,77,2026-05-13 08:00:00,36966,0,36966,36842.0,36842.0,CORRECT
2927086,77,2026-05-13 09:00:00,36966,0,36966,36966.0,36966.0,CORRECT
2927355,77,2026-05-13 10:00:00,37044,0,37044,36966.0,36966.0,CORRECT
2927624,77,2026-05-13 11:00:00,37044,0,37044,37044.0,37044.0,CORRECT
2927896,77,2026-05-13 12:00:00,37173,0,37173,37044.0,37044.0,CORRECT
2928189,77,2026-05-13 13:00:00,37173,0,37173,37173.0,37173.0,CORRECT
2928439,77,2026-05-13 14:00:00,37259,0,37259,37173.0,37173.0,CORRECT
2928714,77,2026-05-13 15:00:00,37259,0,37259,37259.0,37259.0,CORRECT
2928978,77,2026-05-13 16:00:00,37368,0,37368,37259.0,37259.0,CORRECT
2929242,77,2026-05-13 17:00:00,37368,0,37368,37368.0,37368.0,CORRECT
2929506,77,2026-05-13 18:00:00,37471,0,37471,37368.0,37368.0,CORRECT
2929775,77,2026-05-13 19:00:00,37471,0,37471,37471.0,37471.0,CORRECT
2930048,77,2026-05-13 20:00:00,37597,0,37597,37471.0,37471.0,CORRECT
2930308,77,2026-05-13 21:00:00,37597,0,37597,37597.0,37597.0,CORRECT
2943327,4,2026-05-16 03:00:00,81796953,0,817970,81737558.0,817376.0,CORRECT
2943594,4,2026-05-16 04:00:00,81803373,0,818034,81796953.0,817969.95,CORRECT
