id,catchment_point_id,date_time_medition,total,old_diff,new_diff,old_today_diff,new_today_diff,action
2877976,63,2026-05-05 15:15:00,14710,0,0,360,466,UPDATE_DIFF
2877984,63,2026-05-05 15:20:00,14710,0,0,360,466,UPDATE_DIFF
2877989,63,2026-05-05 15:25:00,14710,0,0,360,466,UPDATE_DIFF
2877997,63,2026-05-05 15:30:00,14710,0,0,360,466,UPDATE_DIFF
2878002,63,2026-05-05 15:35:00,14710,0,0,360,466,UPDATE_DIFF
2878010,63,2026-05-05 15:40:00,14710,0,0,360,466,UPDATE_DIFF
2878015,63,2026-05-05 15:45:00,14710,0,0,360,466,UPDATE_DIFF
2878023,63,2026-05-05 15:50:00,14710,0,0,360,466,UPDATE_DIFF
2878028,63,2026-05-05 15:55:00,14710,0,0,360,466,UPDATE_DIFF
2878046,63,2026-05-05 16:00:00,14710,0,0,360,466,UPDATE_DIFF
2878180,63,2026-05-05 16:05:00,14710,0,0,360,466,UPDATE_DIFF
2878188,63,2026-05-05 16:10:00,14710,0,0,360,466,UPDATE_DIFF
2878193,63,2026-05-05 16:15:00,14710,0,0,360,466,UPDATE_DIFF
2878201,63,2026-05-05 16:20:00,14710,0,0,360,466,UPDATE_DIFF
2878206,63,2026-05-05 16:25:00,14710,0,0,360,466,UPDATE_DIFF
2878214,63,2026-05-05 16:30:00,14710,0,0,360,466,UPDATE_DIFF
2878219,63,2026-05-05 16:35:00,14710,0,0,360,466,UPDATE_DIFF
2878227,63,2026-05-05 16:40:00,14710,0,0,360,466,UPDATE_DIFF
2878232,63,2026-05-05 16:45:00,14710,0,0,360,466,UPDATE_DIFF
2878240,63,2026-05-05 16:50:00,14710,0,0,360,466,UPDATE_DIFF
2878245,63,2026-05-05 16:55:00,14710,0,0,360,466,UPDATE_DIFF
2878262,63,2026-05-05 17:00:00,14710,0,0,360,466,UPDATE_DIFF
2878397,63,2026-05-05 17:05:00,14710,0,0,360,466,UPDATE_DIFF
2878405,63,2026-05-05 17:10:00,14710,0,0,360,466,UPDATE_DIFF
2878410,63,2026-05-05 17:15:00,14710,0,0,360,466,UPDATE_DIFF
2878418,63,2026-05-05 17:20:00,14710,0,0,360,466,UPDATE_DIFF
2878423,63,2026-05-05 17:25:00,14710,0,0,360,466,UPDATE_DIFF
2878431,63,2026-05-05 17:30:00,14710,0,0,360,466,UPDATE_DIFF
2878436,63,2026-05-05 17:35:00,14710,0,0,360,466,UPDATE_DIFF
2878444,63,2026-05-05 17:40:00,14710,0,0,360,466,UPDATE_DIFF
2878449,63,2026-05-05 17:45:00,14710,0,0,360,466,UPDATE_DIFF
2878457,63,2026-05-05 17:50:00,14710,0,0,360,466,UPDATE_DIFF
2878462,63,2026-05-05 17:55:00,14710,0,0,360,466,UPDATE_DIFF
2878482,63,2026-05-05 18:00:00,14710,0,0,360,466,UPDATE_DIFF
2878614,63,2026-05-05 18:05:00,14710,0,0,360,466,UPDATE_DIFF
2878622,63,2026-05-05 18:10:00,14710,0,0,360,466,UPDATE_DIFF
2878627,63,2026-05-05 18:15:00,14710,0,0,360,466,UPDATE_DIFF
2878635,63,2026-05-05 18:20:00,14710,0,0,360,466,UPDATE_DIFF
2878640,63,2026-05-05 18:25:00,14710,0,0,360,466,UPDATE_DIFF
2878648,63,2026-05-05 18:30:00,14710,0,0,360,466,UPDATE_DIFF
2878653,63,2026-05-05 18:35:00,14710,0,0,360,466,UPDATE_DIFF
2878661,63,2026-05-05 18:40:00,14710,0,0,360,466,UPDATE_DIFF
2878666,63,2026-05-05 18:45:00,14710,0,0,360,466,UPDATE_DIFF
2878674,63,2026-05-05 18:50:00,14710,0,0,360,466,UPDATE_DIFF
2878679,63,2026-05-05 18:55:00,14710,0,0,360,466,UPDATE_DIFF
2878695,63,2026-05-05 19:00:00,14710,0,0,360,466,UPDATE_DIFF
2878831,63,2026-05-05 19:05:00,14710,0,0,360,466,UPDATE_DIFF
2878839,63,2026-05-05 19:10:00,14710,0,0,360,466,UPDATE_DIFF
2878844,63,2026-05-05 19:15:00,14710,0,0,360,466,UPDATE_DIFF
2878852,63,2026-05-05 19:20:00,14710,0,0,360,466,UPDATE_DIFF
2878857,63,2026-05-05 19:25:00,14710,0,0,360,466,UPDATE_DIFF
2878865,63,2026-05-05 19:30:00,14710,0,0,360,466,UPDATE_DIFF
2878870,63,2026-05-05 19:35:00,14710,0,0,360,466,UPDATE_DIFF
2878878,63,2026-05-05 19:40:00,14710,0,0,360,466,UPDATE_DIFF
2878883,63,2026-05-05 19:45:00,14710,0,0,360,466,UPDATE_DIFF
2878891,63,2026-05-05 19:50:00,14710,0,0,360,466,UPDATE_DIFF
2878896,63,2026-05-05 19:55:00,14710,0,0,360,466,UPDATE_DIFF
2878916,63,2026-05-05 20:00:00,14710,0,0,360,466,UPDATE_DIFF
2879048,63,2026-05-05 20:05:00,14710,0,0,360,466,UPDATE_DIFF
2879056,63,2026-05-05 20:10:00,14710,0,0,360,466,UPDATE_DIFF
2879061,63,2026-05-05 20:15:00,14710,0,0,360,466,UPDATE_DIFF
2879069,63,2026-05-05 20:20:00,14710,0,0,360,466,UPDATE_DIFF
2879074,63,2026-05-05 20:25:00,14710,0,0,360,466,UPDATE_DIFF
2879082,63,2026-05-05 20:30:00,14710,0,0,360,466,UPDATE_DIFF
2879087,63,2026-05-05 20:35:00,14710,0,0,360,466,UPDATE_DIFF
2879095,63,2026-05-05 20:40:00,14710,0,0,360,466,UPDATE_DIFF
2879100,63,2026-05-05 20:45:00,14710,0,0,360,466,UPDATE_DIFF
2879108,63,2026-05-05 20:50:00,14710,0,0,360,466,UPDATE_DIFF
2879113,63,2026-05-05 20:55:00,14710,0,0,360,466,UPDATE_DIFF
2879129,63,2026-05-05 21:00:00,14710,0,0,360,466,UPDATE_DIFF
2879265,63,2026-05-05 21:05:00,14710,0,0,360,466,UPDATE_DIFF
2879273,63,2026-05-05 21:10:00,14710,0,0,360,466,UPDATE_DIFF
2879278,63,2026-05-05 21:15:00,14710,0,0,360,466,UPDATE_DIFF
2879286,63,2026-05-05 21:20:00,14710,0,0,360,466,UPDATE_DIFF
2879291,63,2026-05-05 21:25:00,14710,0,0,360,466,UPDATE_DIFF
2879299,63,2026-05-05 21:30:00,14710,0,0,360,466,UPDATE_DIFF
2879304,63,2026-05-05 21:35:00,14710,0,0,360,466,UPDATE_DIFF
2879312,63,2026-05-05 21:40:00,14710,0,0,360,466,UPDATE_DIFF
2879317,63,2026-05-05 21:45:00,14710,0,0,360,466,UPDATE_DIFF
2879325,63,2026-05-05 21:50:00,14710,0,0,360,466,UPDATE_DIFF
2879330,63,2026-05-05 21:55:00,14710,0,0,360,466,UPDATE_DIFF
2879349,63,2026-05-05 22:00:00,14710,0,0,360,466,UPDATE_DIFF
2879482,63,2026-05-05 22:05:00,14710,0,0,360,466,UPDATE_DIFF
2879490,63,2026-05-05 22:10:00,14710,0,0,360,466,UPDATE_DIFF
2879495,63,2026-05-05 22:15:00,14710,0,0,360,466,UPDATE_DIFF
2879503,63,2026-05-05 22:20:00,14710,0,0,360,466,UPDATE_DIFF
2879508,63,2026-05-05 22:25:00,14710,0,0,360,466,UPDATE_DIFF
2879516,63,2026-05-05 22:30:00,14710,0,0,360,466,UPDATE_DIFF
2879521,63,2026-05-05 22:35:00,14710,0,0,360,466,UPDATE_DIFF
2879529,63,2026-05-05 22:40:00,14710,0,0,360,466,UPDATE_DIFF
2879534,63,2026-05-05 22:45:00,14710,0,0,360,466,UPDATE_DIFF
2879542,63,2026-05-05 22:50:00,14710,0,0,360,466,UPDATE_DIFF
2879547,63,2026-05-05 22:55:00,14710,0,0,360,466,UPDATE_DIFF
2879562,63,2026-05-05 23:00:00,14710,0,0,360,466,UPDATE_DIFF
2879699,63,2026-05-05 23:05:00,14710,0,0,360,466,UPDATE_DIFF
2879707,63,2026-05-05 23:10:00,14710,0,0,360,466,UPDATE_DIFF
2879712,63,2026-05-05 23:15:00,14710,0,0,360,466,UPDATE_DIFF
2879720,63,2026-05-05 23:20:00,14710,0,0,360,466,UPDATE_DIFF
2879725,63,2026-05-05 23:25:00,14710,0,0,360,466,UPDATE_DIFF
2879733,63,2026-05-05 23:30:00,14710,0,0,360,466,UPDATE_DIFF
2879738,63,2026-05-05 23:35:00,14710,0,0,360,466,UPDATE_DIFF
2879746,63,2026-05-05 23:40:00,14710,0,0,360,466,UPDATE_DIFF
2879751,63,2026-05-05 23:45:00,14710,0,0,360,466,UPDATE_DIFF
2879759,63,2026-05-05 23:50:00,14710,0,0,360,466,UPDATE_DIFF
2879764,63,2026-05-05 23:55:00,14710,0,0,360,466,UPDATE_DIFF
2880376,63,2026-05-06 02:25:00,14715,5,5,0,5,UPDATE_DIFF
2880384,63,2026-05-06 02:30:00,14723,8,8,0,13,UPDATE_DIFF
2880389,63,2026-05-06 02:35:00,14729,6,6,0,19,UPDATE_DIFF
2880397,63,2026-05-06 02:40:00,14735,6,6,0,25,UPDATE_DIFF
2880402,63,2026-05-06 02:45:00,14742,7,7,0,32,UPDATE_DIFF
2880410,63,2026-05-06 02:50:00,14748,6,6,0,38,UPDATE_DIFF
2880415,63,2026-05-06 02:55:00,14754,6,6,0,44,UPDATE_DIFF
2880429,63,2026-05-06 03:00:00,14760,6,6,0,50,UPDATE_DIFF
2880567,63,2026-05-06 03:05:00,14766,6,6,0,56,UPDATE_DIFF
2880575,63,2026-05-06 03:10:00,14772,6,6,0,62,UPDATE_DIFF
2880580,63,2026-05-06 03:15:00,14778,6,6,0,68,UPDATE_DIFF
2880588,63,2026-05-06 03:20:00,14784,6,6,0,74,UPDATE_DIFF
2880593,63,2026-05-06 03:25:00,14789,5,5,0,79,UPDATE_DIFF
2880601,63,2026-05-06 03:30:00,14795,6,6,0,85,UPDATE_DIFF
2880606,63,2026-05-06 03:35:00,14801,6,6,0,91,UPDATE_DIFF
2880614,63,2026-05-06 03:40:00,14807,6,6,0,97,UPDATE_DIFF
2880619,63,2026-05-06 03:45:00,14813,6,6,0,103,UPDATE_DIFF
2880627,63,2026-05-06 03:50:00,14820,7,7,0,110,UPDATE_DIFF
2880632,63,2026-05-06 03:55:00,14822,2,2,0,112,UPDATE_DIFF
2880651,63,2026-05-06 04:00:00,14832,10,10,0,122,UPDATE_DIFF
2880784,63,2026-05-06 04:05:00,14836,4,4,4,126,UPDATE_DIFF
2880792,63,2026-05-06 04:10:00,14841,5,5,9,131,UPDATE_DIFF
2880797,63,2026-05-06 04:15:00,14841,0,0,9,131,UPDATE_DIFF
2880805,63,2026-05-06 04:20:00,14841,0,0,9,131,UPDATE_DIFF
2880810,63,2026-05-06 04:25:00,14841,0,0,9,131,UPDATE_DIFF
2880818,63,2026-05-06 04:30:00,14841,0,0,9,131,UPDATE_DIFF
2880823,63,2026-05-06 04:35:00,14841,0,0,9,131,UPDATE_DIFF
2880831,63,2026-05-06 04:40:00,14841,0,0,9,131,UPDATE_DIFF
2880836,63,2026-05-06 04:45:00,14841,0,0,9,131,UPDATE_DIFF
2880844,63,2026-05-06 04:50:00,14841,0,0,9,131,UPDATE_DIFF
2880849,63,2026-05-06 04:55:00,14841,0,0,9,131,UPDATE_DIFF
2880866,63,2026-05-06 05:00:00,14841,0,0,9,131,UPDATE_DIFF
2881001,63,2026-05-06 05:05:00,14841,0,0,9,131,UPDATE_DIFF
2881009,63,2026-05-06 05:10:00,14841,0,0,9,131,UPDATE_DIFF
2881014,63,2026-05-06 05:15:00,14841,0,0,9,131,UPDATE_DIFF
2881022,63,2026-05-06 05:20:00,14841,0,0,9,131,UPDATE_DIFF
2881027,63,2026-05-06 05:25:00,14841,0,0,9,131,UPDATE_DIFF
2881035,63,2026-05-06 05:30:00,14841,0,0,9,131,UPDATE_DIFF
2881040,63,2026-05-06 05:35:00,14841,0,0,9,131,UPDATE_DIFF
2881048,63,2026-05-06 05:40:00,14841,0,0,9,131,UPDATE_DIFF
2881053,63,2026-05-06 05:45:00,14841,0,0,9,131,UPDATE_DIFF
2881061,63,2026-05-06 05:50:00,14841,0,0,9,131,UPDATE_DIFF
2881066,63,2026-05-06 05:55:00,14841,0,0,9,131,UPDATE_DIFF
2881085,63,2026-05-06 06:00:00,14847,6,6,15,137,UPDATE_DIFF
2881218,63,2026-05-06 06:05:00,14853,6,6,21,143,UPDATE_DIFF
2881226,63,2026-05-06 06:10:00,14859,6,6,27,149,UPDATE_DIFF
2881231,63,2026-05-06 06:15:00,14865,6,6,33,155,UPDATE_DIFF
2881239,63,2026-05-06 06:20:00,14871,6,6,39,161,UPDATE_DIFF
2881244,63,2026-05-06 06:25:00,14877,6,6,45,167,UPDATE_DIFF
2881252,63,2026-05-06 06:30:00,14881,4,4,49,171,UPDATE_DIFF
2881257,63,2026-05-06 06:35:00,14881,0,0,49,171,UPDATE_DIFF
2881265,63,2026-05-06 06:40:00,14881,0,0,49,171,UPDATE_DIFF
2881270,63,2026-05-06 06:45:00,14881,0,0,49,171,UPDATE_DIFF
2881278,63,2026-05-06 06:50:00,14881,0,0,49,171,UPDATE_DIFF
2881283,63,2026-05-06 06:55:00,14881,0,0,49,171,UPDATE_DIFF
2881303,63,2026-05-06 07:00:00,14881,0,0,49,171,UPDATE_DIFF
2881435,63,2026-05-06 07:05:00,14881,0,0,49,171,UPDATE_DIFF
2881443,63,2026-05-06 07:10:00,14881,0,0,49,171,UPDATE_DIFF
2881448,63,2026-05-06 07:15:00,14881,0,0,49,171,UPDATE_DIFF
2881456,63,2026-05-06 07:20:00,14881,0,0,49,171,UPDATE_DIFF
2881461,63,2026-05-06 07:25:00,14881,0,0,49,171,UPDATE_DIFF
2881469,63,2026-05-06 07:30:00,14881,0,0,49,171,UPDATE_DIFF
2881474,63,2026-05-06 07:35:00,14881,0,0,49,171,UPDATE_DIFF
2881482,63,2026-05-06 07:40:00,14881,0,0,49,171,UPDATE_DIFF
2881487,63,2026-05-06 07:45:00,14881,0,0,49,171,UPDATE_DIFF
2881495,63,2026-05-06 07:50:00,14881,0,0,49,171,UPDATE_DIFF
2881500,63,2026-05-06 07:55:00,14885,4,4,53,175,UPDATE_DIFF
2881518,63,2026-05-06 08:00:00,14885,0,0,53,175,UPDATE_DIFF
2881652,63,2026-05-06 08:05:00,14899,14,14,67,189,UPDATE_DIFF
2881660,63,2026-05-06 08:10:00,14905,6,6,73,195,UPDATE_DIFF
2881665,63,2026-05-06 08:15:00,14910,5,5,78,200,UPDATE_DIFF
2881673,63,2026-05-06 08:20:00,14916,6,6,84,206,UPDATE_DIFF
2881678,63,2026-05-06 08:25:00,14922,6,6,90,212,UPDATE_DIFF
2881686,63,2026-05-06 08:30:00,14923,1,1,91,213,UPDATE_DIFF
2881691,63,2026-05-06 08:35:00,14923,0,0,91,213,UPDATE_DIFF
2881699,63,2026-05-06 08:40:00,14923,0,0,91,213,UPDATE_DIFF
2881704,63,2026-05-06 08:45:00,14923,0,0,91,213,UPDATE_DIFF
2881712,63,2026-05-06 08:50:00,14923,0,0,91,213,UPDATE_DIFF
2881717,63,2026-05-06 08:55:00,14923,0,0,91,213,UPDATE_DIFF
2881735,63,2026-05-06 09:00:00,14923,0,0,91,213,UPDATE_DIFF
2881869,63,2026-05-06 09:05:00,14923,0,0,91,213,UPDATE_DIFF
2881877,63,2026-05-06 09:10:00,14923,0,0,91,213,UPDATE_DIFF
2881882,63,2026-05-06 09:15:00,14923,0,0,91,213,UPDATE_DIFF
2881890,63,2026-05-06 09:20:00,14923,0,0,91,213,UPDATE_DIFF
2881895,63,2026-05-06 09:25:00,14923,0,0,91,213,UPDATE_DIFF
2881903,63,2026-05-06 09:30:00,14923,0,0,91,213,UPDATE_DIFF
2881908,63,2026-05-06 09:35:00,14923,0,0,91,213,UPDATE_DIFF
2881916,63,2026-05-06 09:40:00,14923,0,0,91,213,UPDATE_DIFF
2881921,63,2026-05-06 09:45:00,14923,0,0,91,213,UPDATE_DIFF
2881929,63,2026-05-06 09:50:00,14923,0,0,91,213,UPDATE_DIFF
2881934,63,2026-05-06 09:55:00,14923,0,0,91,213,UPDATE_DIFF
2881953,63,2026-05-06 10:00:00,14923,0,0,91,213,UPDATE_DIFF
2882086,63,2026-05-06 10:05:00,14923,0,0,91,213,UPDATE_DIFF
2882094,63,2026-05-06 10:10:00,14923,0,0,91,213,UPDATE_DIFF
2882099,63,2026-05-06 10:15:00,14923,0,0,91,213,UPDATE_DIFF
2882107,63,2026-05-06 10:20:00,14923,0,0,91,213,UPDATE_DIFF
2882112,63,2026-05-06 10:25:00,14923,0,0,91,213,UPDATE_DIFF
2882120,63,2026-05-06 10:30:00,14923,0,0,91,213,UPDATE_DIFF
2882125,63,2026-05-06 10:35:00,14929,6,6,97,219,UPDATE_DIFF
2882133,63,2026-05-06 10:40:00,14935,6,6,103,225,UPDATE_DIFF
2882138,63,2026-05-06 10:45:00,14941,6,6,109,231,UPDATE_DIFF
2882146,63,2026-05-06 10:50:00,14947,6,6,115,237,UPDATE_DIFF
2882151,63,2026-05-06 10:55:00,14953,6,6,121,243,UPDATE_DIFF
2882169,63,2026-05-06 11:00:00,14957,4,4,125,247,UPDATE_DIFF
2882303,63,2026-05-06 11:05:00,14957,0,0,125,247,UPDATE_DIFF
2882311,63,2026-05-06 11:10:00,14957,0,0,125,247,UPDATE_DIFF
2882316,63,2026-05-06 11:15:00,14957,0,0,125,247,UPDATE_DIFF
2882324,63,2026-05-06 11:20:00,14957,0,0,125,247,UPDATE_DIFF
2882329,63,2026-05-06 11:25:00,14957,0,0,125,247,UPDATE_DIFF
2882337,63,2026-05-06 11:30:00,14957,0,0,125,247,UPDATE_DIFF
2882342,63,2026-05-06 11:35:00,14957,0,0,125,247,UPDATE_DIFF
2882350,63,2026-05-06 11:40:00,14957,0,0,125,247,UPDATE_DIFF
2882355,63,2026-05-06 11:45:00,14957,0,0,125,247,UPDATE_DIFF
2882363,63,2026-05-06 11:50:00,14957,0,0,125,247,UPDATE_DIFF
2882368,63,2026-05-06 11:55:00,14957,0,0,125,247,UPDATE_DIFF
2882386,63,2026-05-06 12:00:00,14957,0,0,125,247,UPDATE_DIFF
2882520,63,2026-05-06 12:05:00,14957,0,0,125,247,UPDATE_DIFF
2882528,63,2026-05-06 12:10:00,14957,0,0,125,247,UPDATE_DIFF
2882533,63,2026-05-06 12:15:00,14957,0,0,125,247,UPDATE_DIFF
2882541,63,2026-05-06 12:20:00,14957,0,0,125,247,UPDATE_DIFF
2882546,63,2026-05-06 12:25:00,14957,0,0,125,247,UPDATE_DIFF
2882554,63,2026-05-06 12:30:00,14957,0,0,125,247,UPDATE_DIFF
2882559,63,2026-05-06 12:35:00,14957,0,0,125,247,UPDATE_DIFF
2882567,63,2026-05-06 12:40:00,14957,0,0,125,247,UPDATE_DIFF
2882572,63,2026-05-06 12:45:00,14957,0,0,125,247,UPDATE_DIFF
2882580,63,2026-05-06 12:50:00,14957,0,0,125,247,UPDATE_DIFF
2882585,63,2026-05-06 12:55:00,14958,1,1,126,248,UPDATE_DIFF
2882599,63,2026-05-06 13:00:00,14964,6,6,132,254,UPDATE_DIFF
2882737,63,2026-05-06 13:05:00,14970,6,6,138,260,UPDATE_DIFF
2882745,63,2026-05-06 13:10:00,14976,6,6,144,266,UPDATE_DIFF
2882750,63,2026-05-06 13:15:00,14981,5,5,149,271,UPDATE_DIFF
2882758,63,2026-05-06 13:20:00,14981,0,0,149,271,UPDATE_DIFF
2882763,63,2026-05-06 13:25:00,14994,13,13,162,284,UPDATE_DIFF
2882771,63,2026-05-06 13:30:00,14995,1,1,163,285,UPDATE_DIFF
2882776,63,2026-05-06 13:35:00,14995,0,0,163,285,UPDATE_DIFF
2882784,63,2026-05-06 13:40:00,14995,0,0,163,285,UPDATE_DIFF
2882789,63,2026-05-06 13:45:00,14995,0,0,163,285,UPDATE_DIFF
2882797,63,2026-05-06 13:50:00,14995,0,0,163,285,UPDATE_DIFF
2882802,63,2026-05-06 13:55:00,14995,0,0,163,285,UPDATE_DIFF
2882819,63,2026-05-06 14:00:00,14995,0,0,163,285,UPDATE_DIFF
2882954,63,2026-05-06 14:05:00,14995,0,0,163,285,UPDATE_DIFF
2882962,63,2026-05-06 14:10:00,14995,0,0,163,285,UPDATE_DIFF
2882967,63,2026-05-06 14:15:00,14995,0,0,163,285,UPDATE_DIFF
2882975,63,2026-05-06 14:20:00,14995,0,0,163,285,UPDATE_DIFF
2882980,63,2026-05-06 14:25:00,14995,0,0,163,285,UPDATE_DIFF
2882988,63,2026-05-06 14:30:00,14995,0,0,163,285,UPDATE_DIFF
2882993,63,2026-05-06 14:35:00,14995,0,0,163,285,UPDATE_DIFF
2883001,63,2026-05-06 14:40:00,14995,0,0,163,285,UPDATE_DIFF
2883006,63,2026-05-06 14:45:00,14995,0,0,163,285,UPDATE_DIFF
2883014,63,2026-05-06 14:50:00,14995,0,0,163,285,UPDATE_DIFF
2883019,63,2026-05-06 14:55:00,14995,0,0,163,285,UPDATE_DIFF
2883036,63,2026-05-06 15:00:00,14995,0,0,163,285,UPDATE_DIFF
2883171,63,2026-05-06 15:05:00,14995,0,0,163,285,UPDATE_DIFF
2883179,63,2026-05-06 15:10:00,14995,0,0,163,285,UPDATE_DIFF
2883184,63,2026-05-06 15:15:00,14995,0,0,163,285,UPDATE_DIFF
2883192,63,2026-05-06 15:20:00,14995,0,0,163,285,UPDATE_DIFF
2883197,63,2026-05-06 15:25:00,14998,3,3,166,288,UPDATE_DIFF
2883205,63,2026-05-06 15:30:00,15005,7,7,173,295,UPDATE_DIFF
2883210,63,2026-05-06 15:35:00,15011,6,6,179,301,UPDATE_DIFF
2883218,63,2026-05-06 15:40:00,15015,4,4,183,305,UPDATE_DIFF
2883223,63,2026-05-06 15:45:00,15023,8,8,191,313,UPDATE_DIFF
2883231,63,2026-05-06 15:50:00,15029,6,6,197,319,UPDATE_DIFF
2883236,63,2026-05-06 15:55:00,15031,2,2,199,321,UPDATE_DIFF
2883256,63,2026-05-06 16:00:00,15031,0,0,199,321,UPDATE_DIFF
2883388,63,2026-05-06 16:05:00,15031,0,0,199,321,UPDATE_DIFF
2883396,63,2026-05-06 16:10:00,15031,0,0,199,321,UPDATE_DIFF
2883401,63,2026-05-06 16:15:00,15031,0,0,199,321,UPDATE_DIFF
2883409,63,2026-05-06 16:20:00,15031,0,0,199,321,UPDATE_DIFF
2883414,63,2026-05-06 16:25:00,15031,0,0,199,321,UPDATE_DIFF
2883422,63,2026-05-06 16:30:00,15031,0,0,199,321,UPDATE_DIFF
2883427,63,2026-05-06 16:35:00,15031,0,0,199,321,UPDATE_DIFF
2883435,63,2026-05-06 16:40:00,15031,0,0,199,321,UPDATE_DIFF
2883440,63,2026-05-06 16:45:00,15031,0,0,199,321,UPDATE_DIFF
2883448,63,2026-05-06 16:50:00,15031,0,0,199,321,UPDATE_DIFF
2883453,63,2026-05-06 16:55:00,15031,0,0,199,321,UPDATE_DIFF
2883471,63,2026-05-06 17:00:00,15031,0,0,199,321,UPDATE_DIFF
2883605,63,2026-05-06 17:05:00,15031,0,0,199,321,UPDATE_DIFF
2883613,63,2026-05-06 17:10:00,15031,0,0,199,321,UPDATE_DIFF
2883618,63,2026-05-06 17:15:00,15031,0,0,199,321,UPDATE_DIFF
2883626,63,2026-05-06 17:20:00,15031,0,0,199,321,UPDATE_DIFF
2883631,63,2026-05-06 17:25:00,15031,0,0,199,321,UPDATE_DIFF
2883639,63,2026-05-06 17:30:00,15031,0,0,199,321,UPDATE_DIFF
2883644,63,2026-05-06 17:35:00,15031,0,0,199,321,UPDATE_DIFF
2883652,63,2026-05-06 17:40:00,15031,0,0,199,321,UPDATE_DIFF
2883657,63,2026-05-06 17:45:00,15031,0,0,199,321,UPDATE_DIFF
2883665,63,2026-05-06 17:50:00,15031,0,0,199,321,UPDATE_DIFF
2883670,63,2026-05-06 17:55:00,15031,0,0,199,321,UPDATE_DIFF
2883684,63,2026-05-06 18:00:00,15037,6,6,205,327,UPDATE_DIFF
2883822,63,2026-05-06 18:05:00,15043,6,6,211,333,UPDATE_DIFF
2883830,63,2026-05-06 18:10:00,15050,7,7,218,340,UPDATE_DIFF
2883835,63,2026-05-06 18:15:00,15054,4,4,222,344,UPDATE_DIFF
2883843,63,2026-05-06 18:20:00,15054,0,0,222,344,UPDATE_DIFF
2883848,63,2026-05-06 18:25:00,15067,13,13,235,357,UPDATE_DIFF
2883856,63,2026-05-06 18:30:00,15068,1,1,236,358,UPDATE_DIFF
2883861,63,2026-05-06 18:35:00,15068,0,0,236,358,UPDATE_DIFF
2883869,63,2026-05-06 18:40:00,15068,0,0,236,358,UPDATE_DIFF
2883874,63,2026-05-06 18:45:00,15068,0,0,236,358,UPDATE_DIFF
2883882,63,2026-05-06 18:50:00,15068,0,0,236,358,UPDATE_DIFF
2883887,63,2026-05-06 18:55:00,15068,0,0,236,358,UPDATE_DIFF
2883907,63,2026-05-06 19:00:00,15068,0,0,236,358,UPDATE_DIFF
2884039,63,2026-05-06 19:05:00,15068,0,0,236,358,UPDATE_DIFF
2884047,63,2026-05-06 19:10:00,15068,0,0,236,358,UPDATE_DIFF
2884052,63,2026-05-06 19:15:00,15068,0,0,236,358,UPDATE_DIFF
2884060,63,2026-05-06 19:20:00,15068,0,0,236,358,UPDATE_DIFF
2884065,63,2026-05-06 19:25:00,15068,0,0,236,358,UPDATE_DIFF
2884073,63,2026-05-06 19:30:00,15068,0,0,236,358,UPDATE_DIFF
2884078,63,2026-05-06 19:35:00,15068,0,0,236,358,UPDATE_DIFF
2884086,63,2026-05-06 19:40:00,15068,0,0,236,358,UPDATE_DIFF
2884091,63,2026-05-06 19:45:00,15068,0,0,236,358,UPDATE_DIFF
2884099,63,2026-05-06 19:50:00,15068,0,0,236,358,UPDATE_DIFF
2884104,63,2026-05-06 19:55:00,15068,0,0,236,358,UPDATE_DIFF
2884124,63,2026-05-06 20:00:00,15068,0,0,236,358,UPDATE_DIFF
2884256,63,2026-05-06 20:05:00,15068,0,0,236,358,UPDATE_DIFF
2884264,63,2026-05-06 20:10:00,15068,0,0,236,358,UPDATE_DIFF
2884269,63,2026-05-06 20:15:00,15068,0,0,236,358,UPDATE_DIFF
2884277,63,2026-05-06 20:20:00,15068,0,0,236,358,UPDATE_DIFF
2884282,63,2026-05-06 20:25:00,15068,0,0,236,358,UPDATE_DIFF
2884290,63,2026-05-06 20:30:00,15068,0,0,236,358,UPDATE_DIFF
2884295,63,2026-05-06 20:35:00,15068,0,0,236,358,UPDATE_DIFF
2884303,63,2026-05-06 20:40:00,15068,0,0,236,358,UPDATE_DIFF
2884308,63,2026-05-06 20:45:00,15068,0,0,236,358,UPDATE_DIFF
2884316,63,2026-05-06 20:50:00,15068,0,0,236,358,UPDATE_DIFF
2884321,63,2026-05-06 20:55:00,15068,0,0,236,358,UPDATE_DIFF
2884337,63,2026-05-06 21:00:00,15072,4,4,240,362,UPDATE_DIFF
2884473,63,2026-05-06 21:05:00,15078,6,6,246,368,UPDATE_DIFF
2884481,63,2026-05-06 21:10:00,15084,6,6,252,374,UPDATE_DIFF
2884486,63,2026-05-06 21:15:00,15091,7,7,259,381,UPDATE_DIFF
2884494,63,2026-05-06 21:20:00,15096,5,5,264,386,UPDATE_DIFF
2884499,63,2026-05-06 21:25:00,15101,5,5,269,391,UPDATE_DIFF
2884507,63,2026-05-06 21:30:00,15108,7,7,276,398,UPDATE_DIFF
2884512,63,2026-05-06 21:35:00,15114,6,6,282,404,UPDATE_DIFF
2884520,63,2026-05-06 21:40:00,15117,3,3,285,407,UPDATE_DIFF
2884525,63,2026-05-06 21:45:00,15125,8,8,293,415,UPDATE_DIFF
2884533,63,2026-05-06 21:50:00,15131,6,6,299,421,UPDATE_DIFF
2884538,63,2026-05-06 21:55:00,15131,0,0,299,421,UPDATE_DIFF
